st_case,fips,county_fips_3,year,month,day,day_week,hour,drunk_dr,alcohol_flag_source,fatals,persons,is_alcohol,is_weekend,is_night
50536,5127,127,2022,10,15,7,22,0,DR_DRINK,1,2,0,1,1
50537,5035,35,2022,10,4,3,4,0,DR_DRINK,1,1,0,0,1
50538,5047,47,2022,11,6,1,6,0,DR_DRINK,1,2,0,1,0
50539,5085,85,2022,11,18,6,16,0,DR_DRINK,1,11,0,0,0
50540,5085,85,2022,12,13,3,13,0,DR_DRINK,1,3,0,0,0
50542,5007,7,2022,12,17,7,6,0,DR_DRINK,1,3,0,1,0
50543,5119,119,2022,12,24,7,4,1,DR_DRINK,1,1,1,1,1
50544,5045,45,2022,12,22,5,10,0,DR_DRINK,1,2,0,0,0
50545,5037,37,2022,12,18,1,18,0,DR_DRINK,3,5,0,1,0
50546,5119,119,2022,9,25,1,0,0,DR_DRINK,1,1,0,1,1
50547,5087,87,2022,10,5,4,12,0,DR_DRINK,1,1,0,0,0
50548,5103,103,2022,12,31,7,9,0,DR_DRINK,1,1,0,1,0
50550,5145,145,2022,12,13,3,8,0,DR_DRINK,1,2,0,0,0
50551,5027,27,2022,12,27,3,7,0,DR_DRINK,1,3,0,0,0
50552,5071,71,2022,12,28,4,22,0,DR_DRINK,1,1,0,0,1
50553,5119,119,2022,12,31,7,19,1,DR_DRINK,1,4,1,1,0
50554,5001,1,2022,10,7,6,18,0,DR_DRINK,1,4,0,0,0
50555,5031,31,2022,11,1,3,7,0,DR_DRINK,1,3,0,0,0
50556,5143,143,2022,10,12,4,12,0,DR_DRINK,1,4,0,0,0
50557,5149,149,2022,10,27,5,17,0,DR_DRINK,1,2,0,0,0
50558,5007,7,2022,12,3,7,15,0,DR_DRINK,2,4,0,1,0
50559,5033,33,2022,10,28,6,8,0,DR_DRINK,1,1,0,0,0
50560,5057,57,2022,12,28,4,8,0,DR_DRINK,1,3,0,0,0
50561,5069,69,2022,10,24,2,0,0,DR_DRINK,1,1,0,0,1
50562,5029,29,2022,10,30,1,2,1,DR_DRINK,1,4,1,1,1
50563,5039,39,2022,11,25,6,17,1,DR_DRINK,1,2,1,0,0
50564,5119,119,2022,11,29,3,16,0,DR_DRINK,1,1,0,0,0
50565,5031,31,2022,12,1,5,17,0,DR_DRINK,4,7,0,0,0
50566,5023,23,2022,12,27,3,9,0,DR_DRINK,2,2,0,0,0
50567,5031,31,2022,12,28,4,21,0,DR_DRINK,1,3,0,0,1
50568,5043,43,2022,10,14,6,0,0,DR_DRINK,1,2,0,0,1
50569,5049,49,2022,12,22,5,11,0,DR_DRINK,1,2,0,0,0
50570,5013,13,2022,11,7,2,4,0,DR_DRINK,1,2,0,0,1
50571,5137,137,2022,12,28,4,20,0,DR_DRINK,1,1,0,0,1
50572,5023,23,2022,12,29,5,18,1,DR_DRINK,1,1,1,0,0
50573,5121,121,2022,11,30,4,19,1,DR_DRINK,1,3,1,0,0
50574,5131,131,2022,10,8,7,17,1,DR_DRINK,1,6,1,1,0
50575,5033,33,2022,12,10,7,17,0,DR_DRINK,1,3,0,1,0
50576,5127,127,2022,12,1,5,18,0,DR_DRINK,1,1,0,0,0
50577,5001,1,2022,11,9,4,6,0,DR_DRINK,1,2,0,0,0
50578,5119,119,2022,11,15,3,6,0,DR_DRINK,1,2,0,0,0
50579,5035,35,2022,12,10,7,10,1,DR_DRINK,1,4,1,1,0
50580,5007,7,2022,12,27,3,10,0,DR_DRINK,1,2,0,0,0
50581,5069,69,2022,12,31,7,8,0,DR_DRINK,1,3,0,1,0
50582,5007,7,2022,11,26,7,18,1,DR_DRINK,1,1,1,1,0
50583,5119,119,2022,11,29,3,12,0,DR_DRINK,1,1,0,0,0
50584,5117,117,2022,12,1,5,8,0,DR_DRINK,1,2,0,0,0
50585,5007,7,2022,12,2,6,15,0,DR_DRINK,1,3,0,0,0
50586,5035,35,2022,8,16,3,20,0,DR_DRINK,1,1,0,0,1
50587,5131,131,2022,12,8,5,23,1,DR_DRINK,1,2,1,0,1
50588,5035,35,2022,12,20,3,22,0,DR_DRINK,1,4,0,0,1
50589,5143,143,2022,12,15,5,23,1,DR_DRINK,1,5,1,0,1
50590,5143,143,2022,9,2,6,20,0,DR_DRINK,1,1,0,0,1
50591,5007,7,2022,12,28,4,16,0,DR_DRINK,1,2,0,0,0
50592,5119,119,2022,9,27,3,17,1,DR_DRINK,1,2,1,0,0
50593,5035,35,2022,12,30,6,18,1,DR_DRINK,1,1,1,0,0
50594,5011,11,2022,10,30,1,18,0,DR_DRINK,1,1,0,1,0
50595,5045,45,2022,9,30,6,7,0,DR_DRINK,1,2,0,0,0
50001,5019,19,2023,1,3,3,16,0,DR_DRINK,1,3,0,0,0
50002,5061,61,2023,1,7,7,9,0,DR_DRINK,1,1,0,1,0
50003,5031,31,2023,1,7,7,21,1,DR_DRINK,2,3,1,1,1
50004,5061,61,2023,1,3,3,13,1,DR_DRINK,1,3,1,0,0
50005,5007,7,2023,1,8,1,17,0,DR_DRINK,1,2,0,1,0
50006,5101,101,2023,1,10,3,7,0,DR_DRINK,1,4,0,0,0
50007,5125,125,2023,1,10,3,18,0,DR_DRINK,1,2,0,0,0
50008,5053,53,2023,1,6,6,3,0,DR_DRINK,2,3,0,0,1
50009,5113,113,2023,1,12,5,8,1,DR_DRINK,1,2,1,0,0
50010,5087,87,2023,1,14,7,14,0,DR_DRINK,1,1,0,1,0
50011,5091,91,2023,1,9,2,3,1,DR_DRINK,2,2,1,0,1
50012,5031,31,2023,1,15,1,14,0,DR_DRINK,1,1,0,1,0
50013,5119,119,2023,1,12,5,20,1,DR_DRINK,1,1,1,0,1
50014,5119,119,2023,1,16,2,19,0,DR_DRINK,2,5,0,0,0
50015,5007,7,2023,1,21,7,12,0,DR_DRINK,1,1,0,1,0
50016,5119,119,2023,1,10,3,19,0,DR_DRINK,1,1,0,0,0
50017,5125,125,2023,1,3,3,13,0,DR_DRINK,1,3,0,0,0
50018,5125,125,2023,1,13,6,17,0,DR_DRINK,1,5,0,0,0
50019,5071,71,2023,1,17,3,20,0,DR_DRINK,1,1,0,0,1
50020,5143,143,2023,1,23,2,11,0,DR_DRINK,1,1,0,0,0
50021,5119,119,2023,1,25,4,18,0,DR_DRINK,1,4,0,0,0
50022,5035,35,2023,1,14,7,4,1,DR_DRINK,1,2,1,1,1
50023,5041,41,2023,1,16,2,1,0,DR_DRINK,1,1,0,0,1
50024,5069,69,2023,1,26,5,18,1,DR_DRINK,1,1,1,0,0
50025,5053,53,2023,1,20,6,19,0,DR_DRINK,2,2,0,0,0
50026,5141,141,2023,1,27,6,6,0,DR_DRINK,1,1,0,0,0
50027,5125,125,2023,1,21,7,11,1,DR_DRINK,1,1,1,1,0
50028,5007,7,2023,1,30,2,4,0,DR_DRINK,1,1,0,0,1
50029,5119,119,2023,1,30,2,21,1,DR_DRINK,1,2,1,0,1
50030,5067,67,2023,1,7,7,12,0,DR_DRINK,1,1,0,1,0
50031,5071,71,2023,2,1,4,10,0,DR_DRINK,2,3,0,0,0
50032,5007,7,2023,1,15,1,21,1,DR_DRINK,1,1,1,1,1
50033,5061,61,2023,2,4,7,5,1,DR_DRINK,1,1,1,1,1
50034,5119,119,2023,2,4,7,23,1,DR_DRINK,1,1,1,1,1
50035,5087,87,2023,2,4,7,17,0,DR_DRINK,1,4,0,1,0
50036,5119,119,2023,2,6,2,9,0,DR_DRINK,1,1,0,0,0
50037,5117,117,2023,2,7,3,13,0,DR_DRINK,1,1,0,0,0
50038,5021,21,2023,1,11,4,12,0,DR_DRINK,1,2,0,0,0
50039,5031,31,2023,1,24,3,1,0,DR_DRINK,1,1,0,0,1
50040,5055,55,2023,2,5,1,0,0,DR_DRINK,1,1,0,1,1
50041,5143,143,2023,2,10,6,18,0,DR_DRINK,1,6,0,0,0
50042,5125,125,2023,1,20,6,22,1,DR_DRINK,1,1,1,0,1
50043,5125,125,2023,1,29,1,22,0,DR_DRINK,1,2,0,1,1
50044,5081,81,2023,2,7,3,6,0,DR_DRINK,1,1,0,0,0
50045,5143,143,2023,1,26,5,18,1,DR_DRINK,1,3,1,0,0
50047,5001,1,2023,2,8,4,21,1,DR_DRINK,1,1,1,0,1
50048,5035,35,2023,2,15,4,17,0,DR_DRINK,1,1,0,0,0
50049,5035,35,2023,1,10,3,10,0,DR_DRINK,1,5,0,0,0
50050,5111,111,2023,1,16,2,19,0,DR_DRINK,1,1,0,0,0
50051,5063,63,2023,2,4,7,7,0,DR_DRINK,1,2,0,1,0
50052,5119,119,2023,2,19,1,8,0,DR_DRINK,1,1,0,1,0
50053,5119,119,2023,2,16,5,6,0,DR_DRINK,1,1,0,0,0
50054,5135,135,2023,1,18,4,11,0,DR_DRINK,1,1,0,0,0
50055,5119,119,2023,2,5,1,10,0,DR_DRINK,1,2,0,1,0
50056,5119,119,2023,2,8,4,5,0,DR_DRINK,1,1,0,0,1
50058,5125,125,2023,1,15,1,5,0,DR_DRINK,1,3,0,1,1
50059,5095,95,2023,1,10,3,2,0,DR_DRINK,1,2,0,0,1
50060,5145,145,2023,2,17,6,4,0,DR_DRINK,1,1,0,0,1
50061,5067,67,2023,2,21,3,18,0,DR_DRINK,1,1,0,0,0
50062,5059,59,2023,2,22,4,12,0,DR_DRINK,1,1,0,0,0
50063,5057,57,2023,2,19,1,2,0,DR_DRINK,1,3,0,1,1
50064,5007,7,2023,2,19,1,23,1,DR_DRINK,1,1,1,1,1
50065,5019,19,2023,2,17,6,15,1,DR_DRINK,1,3,1,0,0
50066,5059,59,2023,2,17,6,22,1,DR_DRINK,2,2,1,0,1
50067,5119,119,2023,2,22,4,5,1,DR_DRINK,1,1,1,0,1
50068,5123,123,2023,1,5,5,1,1,DR_DRINK,2,3,1,0,1
50070,5051,51,2023,2,26,1,21,1,DR_DRINK,1,2,1,1,1
50071,5005,5,2023,2,10,6,19,0,DR_DRINK,1,3,0,0,0
50072,5131,131,2023,1,11,4,3,1,DR_DRINK,1,1,1,0,1
50073,5119,119,2023,2,23,5,18,0,DR_DRINK,1,3,0,0,0
50074,5009,9,2023,3,4,7,13,0,DR_DRINK,1,1,0,1,0
50075,5055,55,2023,2,17,6,19,0,DR_DRINK,1,3,0,0,0
50076,5107,107,2023,2,26,1,14,0,DR_DRINK,1,1,0,1,0
50077,5053,53,2023,3,2,5,10,0,DR_DRINK,1,2,0,0,0
50078,5017,17,2023,1,2,2,2,1,DR_DRINK,1,3,1,0,1
50079,5085,85,2023,3,2,5,19,0,DR_DRINK,1,4,0,0,0
50080,5137,137,2023,2,24,6,10,0,DR_DRINK,1,1,0,0,0
50081,5133,133,2023,3,6,2,13,0,DR_DRINK,1,1,0,0,0
50082,5125,125,2023,3,8,4,19,1,DR_DRINK,1,4,1,0,0
50083,5073,73,2023,3,9,5,5,0,DR_DRINK,1,1,0,0,1
50084,5143,143,2023,2,18,7,17,0,DR_DRINK,1,2,0,1,0
50085,5051,51,2023,2,21,3,21,0,DR_DRINK,1,5,0,0,1
50086,5117,117,2023,2,17,6,18,0,DR_DRINK,1,3,0,0,0
50087,5119,119,2023,3,10,6,23,1,DR_DRINK,1,2,1,0,1
50088,5117,117,2023,3,17,6,15,0,DR_DRINK,1,1,0,0,0
50089,5143,143,2023,3,11,7,19,1,DR_DRINK,1,2,1,1,0
50090,5053,53,2023,3,22,4,12,0,DR_DRINK,1,1,0,0,0
50091,5119,119,2023,2,18,7,21,0,DR_DRINK,1,7,0,1,1
50092,5119,119,2023,2,25,7,1,1,DR_DRINK,1,3,1,1,1
50093,5067,67,2023,3,14,3,17,1,DR_DRINK,1,1,1,0,0
50094,5059,59,2023,3,21,3,8,0,DR_DRINK,1,2,0,0,0
50095,5083,83,2023,1,13,6,11,1,DR_DRINK,1,4,1,0,0
50096,5121,121,2023,2,13,2,10,1,DR_DRINK,1,2,1,0,0
50097,5045,45,2023,3,24,6,10,0,DR_DRINK,1,1,0,0,0
50098,5057,57,2023,3,21,3,16,0,DR_DRINK,1,1,0,0,0
50099,5051,51,2023,3,25,7,11,1,DR_DRINK,1,4,1,1,0
50100,5119,119,2023,3,26,1,1,0,DR_DRINK,1,1,0,1,1
50101,5119,119,2023,1,28,7,6,0,DR_DRINK,1,1,0,1,0
50102,5119,119,2023,3,16,5,16,0,DR_DRINK,1,1,0,0,0
50103,5119,119,2023,3,28,3,17,1,DR_DRINK,1,1,1,0,0
50104,5009,9,2023,3,10,6,12,0,DR_DRINK,1,3,0,0,0
50105,5089,89,2023,2,12,1,18,0,DR_DRINK,1,2,0,1,0
50106,5091,91,2023,3,28,3,18,0,DR_DRINK,3,6,0,0,0
50108,5019,19,2023,3,27,2,15,0,DR_DRINK,1,3,0,0,0
50109,5059,59,2023,4,5,4,14,0,DR_DRINK,1,2,0,0,0
50110,5051,51,2023,3,17,6,23,0,DR_DRINK,1,2,0,0,1
50111,5015,15,2023,4,6,5,16,0,DR_DRINK,1,2,0,0,0
50112,5119,119,2023,2,8,4,20,0,DR_DRINK,1,1,0,0,1
50113,5029,29,2023,3,31,6,18,0,DR_DRINK,1,2,0,0,0
50114,5115,115,2023,4,4,3,8,0,DR_DRINK,2,4,0,0,0
50115,5049,49,2023,2,15,4,23,1,DR_DRINK,1,2,1,0,1
50116,5119,119,2023,4,8,7,13,0,DR_DRINK,1,4,0,1,0
50117,5111,111,2023,2,17,6,9,0,DR_DRINK,1,2,0,0,0
50118,5119,119,2023,4,3,2,23,0,DR_DRINK,1,1,0,0,1
50119,5045,45,2023,2,20,2,12,0,DR_DRINK,1,3,0,0,0
50120,5103,103,2023,2,21,3,17,0,DR_DRINK,1,2,0,0,0
50121,5119,119,2023,3,17,6,23,1,DR_DRINK,1,1,1,0,1
50122,5097,97,2023,4,14,6,8,0,DR_DRINK,1,1,0,0,0
50123,5085,85,2023,3,18,7,21,0,DR_DRINK,1,3,0,1,1
50124,5085,85,2023,3,25,7,16,0,DR_DRINK,1,1,0,1,0
50125,5119,119,2023,4,16,1,13,1,DR_DRINK,1,5,1,1,0
50126,5145,145,2023,4,11,3,17,0,DR_DRINK,1,1,0,0,0
50127,5125,125,2023,4,1,7,14,0,DR_DRINK,1,1,0,1,0
50128,5051,51,2023,4,5,4,18,1,DR_DRINK,1,1,1,0,0
50129,5031,31,2023,4,19,4,11,1,DR_DRINK,1,2,1,0,0
50130,5119,119,2023,2,24,6,2,0,DR_DRINK,1,2,0,0,1
50131,5145,145,2023,4,21,6,20,0,DR_DRINK,1,2,0,0,1
50133,5051,51,2023,4,12,4,20,0,DR_DRINK,1,3,0,0,1
50134,5007,7,2023,4,14,6,17,0,DR_DRINK,1,1,0,0,0
50135,5051,51,2023,4,17,2,20,1,DR_DRINK,2,2,1,0,1
50136,5053,53,2023,4,19,4,12,0,DR_DRINK,1,1,0,0,0
50137,5133,133,2023,4,22,7,6,1,DR_DRINK,1,1,1,1,0
50138,5131,131,2023,2,12,1,14,1,DR_DRINK,1,2,1,1,0
50139,5047,47,2023,3,22,4,15,0,DR_DRINK,1,3,0,0,0
50140,5115,115,2023,2,15,4,21,0,DR_DRINK,1,2,0,0,1
50141,5119,119,2023,4,5,4,2,0,DR_DRINK,1,1,0,0,1
50142,5145,145,2023,4,21,6,6,0,DR_DRINK,1,1,0,0,0
50143,5119,119,2023,4,23,1,1,0,DR_DRINK,1,1,0,1,1
50144,5095,95,2023,4,21,6,6,0,DR_DRINK,1,1,0,0,0
50145,5069,69,2023,4,26,4,19,0,DR_DRINK,1,1,0,0,0
50146,5119,119,2023,4,22,7,18,0,DR_DRINK,1,2,0,1,0
50147,5007,7,2023,4,18,3,12,0,DR_DRINK,2,3,0,0,0
50148,5039,39,2023,4,27,5,7,0,DR_DRINK,1,1,0,0,0
50149,5055,55,2023,5,1,2,16,0,DR_DRINK,1,3,0,0,0
50150,5119,119,2023,3,23,5,3,1,DR_DRINK,1,1,1,0,1
50151,5119,119,2023,4,13,5,16,1,DR_DRINK,1,1,1,0,0
50152,5025,25,2023,4,22,7,18,0,DR_DRINK,2,3,0,1,0
50153,5069,69,2023,4,30,1,0,0,DR_DRINK,1,1,0,1,1
50154,5127,127,2023,4,17,2,5,0,DR_DRINK,1,2,0,0,1
50155,5087,87,2023,4,29,7,19,0,DR_DRINK,1,6,0,1,0
50156,5149,149,2023,3,20,2,16,0,DR_DRINK,2,2,0,0,0
50157,5119,119,2023,5,5,6,21,0,DR_DRINK,1,2,0,0,1
50158,5087,87,2023,5,5,6,20,1,DR_DRINK,1,1,1,0,1
50159,5119,119,2023,5,2,3,17,0,DR_DRINK,1,3,0,0,0
50161,5069,69,2023,5,3,4,21,0,DR_DRINK,1,1,0,0,1
50162,5045,45,2023,5,1,2,18,0,DR_DRINK,1,6,0,0,0
50163,5087,87,2023,5,6,7,14,1,DR_DRINK,1,2,1,1,0
50164,5127,127,2023,3,16,5,8,1,DR_DRINK,1,3,1,0,0
50165,5131,131,2023,3,23,5,17,1,DR_DRINK,1,2,1,0,0
50166,5075,75,2023,5,1,2,15,0,DR_DRINK,1,1,0,0,0
50167,5029,29,2023,5,2,3,4,0,DR_DRINK,1,2,0,0,1
50168,5029,29,2023,5,6,7,13,0,DR_DRINK,1,1,0,1,0
50169,5131,131,2023,3,16,5,22,0,DR_DRINK,1,3,0,0,1
50170,5035,35,2023,3,24,6,20,0,DR_DRINK,1,1,0,0,1
50171,5117,117,2023,4,16,1,2,1,DR_DRINK,1,2,1,1,1
50172,5137,137,2023,4,22,7,21,1,DR_DRINK,1,1,1,1,1
50173,5145,145,2023,4,17,2,9,0,DR_DRINK,1,4,0,0,0
50174,5049,49,2023,3,30,5,16,0,DR_DRINK,1,5,0,0,0
50175,5109,109,2023,5,17,4,7,0,DR_DRINK,1,2,0,0,0
50176,5055,55,2023,5,13,7,18,0,DR_DRINK,1,3,0,1,0
50177,5015,15,2023,5,18,5,15,1,DR_DRINK,1,2,1,0,0
50178,5145,145,2023,4,29,7,18,0,DR_DRINK,1,4,0,1,0
50179,5035,35,2023,5,10,4,20,0,DR_DRINK,1,1,0,0,1
50180,5119,119,2023,5,18,5,14,1,DR_DRINK,1,2,1,0,0
50181,5037,37,2023,4,4,3,11,0,DR_DRINK,1,1,0,0,0
50182,5115,115,2023,5,14,1,8,0,DR_DRINK,1,1,0,1,0
50183,5003,3,2023,4,3,2,21,1,DR_DRINK,2,3,1,0,1
50184,5035,35,2023,4,6,5,9,1,DR_DRINK,1,1,1,0,0
50185,5145,145,2023,5,7,1,19,1,DR_DRINK,1,2,1,1,0
50186,5119,119,2023,5,8,2,14,0,DR_DRINK,1,1,0,0,0
50187,5061,61,2023,5,18,5,19,1,DR_DRINK,1,2,1,0,0
50188,5007,7,2023,5,21,1,21,1,DR_DRINK,1,1,1,1,1
50189,5139,139,2023,5,11,5,18,0,DR_DRINK,1,1,0,0,0
50190,5095,95,2023,3,29,4,0,1,DR_DRINK,1,1,1,0,1
50191,5007,7,2023,3,29,4,15,0,DR_DRINK,3,6,0,0,0
50192,5109,109,2023,5,24,4,10,0,DR_DRINK,1,1,0,0,0
50193,5119,119,2023,5,21,1,12,0,DR_DRINK,1,2,0,1,0
50194,5035,35,2023,4,10,2,16,0,DR_DRINK,1,3,0,0,0
50195,5035,35,2023,4,11,3,21,0,DR_DRINK,1,1,0,0,1
50196,5047,47,2023,5,2,3,18,1,DR_DRINK,1,1,1,0,0
50197,5035,35,2023,4,14,6,16,1,DR_DRINK,2,2,1,0,0
50198,5005,5,2023,5,28,1,11,0,DR_DRINK,1,2,0,1,0
50199,5083,83,2023,4,17,2,11,0,DR_DRINK,1,2,0,0,0
50200,5119,119,2023,5,20,7,2,1,DR_DRINK,1,1,1,1,1
50201,5119,119,2023,5,30,3,20,0,DR_DRINK,1,1,0,0,1
50202,5059,59,2023,5,24,4,3,1,DR_DRINK,1,3,1,0,1
50203,5113,113,2023,6,3,7,1,1,DR_DRINK,1,1,1,1,1
50204,5007,7,2023,5,16,3,2,1,DR_DRINK,1,1,1,0,1
50205,5045,45,2023,5,28,1,6,1,DR_DRINK,1,1,1,1,0
50206,5069,69,2023,6,3,7,2,1,DR_DRINK,1,3,1,1,1
50207,5007,7,2023,6,3,7,16,0,DR_DRINK,1,6,0,1,0
50208,5131,131,2023,6,8,5,13,0,DR_DRINK,1,1,0,0,0
50209,5115,115,2023,5,7,1,14,0,DR_DRINK,1,5,0,1,0
50210,5067,67,2023,5,17,4,20,0,DR_DRINK,1,3,0,0,1
50211,5093,93,2023,5,19,6,17,0,DR_DRINK,1,2,0,0,0
50212,5031,31,2023,5,30,3,8,0,DR_DRINK,1,2,0,0,0
50213,5031,31,2023,6,2,6,8,0,DR_DRINK,1,3,0,0,0
50214,5119,119,2023,4,17,2,3,0,DR_DRINK,1,1,0,0,1
50215,5119,119,2023,6,12,2,8,0,DR_DRINK,1,4,0,0,0
50217,5107,107,2023,5,5,6,8,0,DR_DRINK,2,5,0,0,0
50218,5143,143,2023,6,10,7,22,0,DR_DRINK,1,1,0,1,1
50219,5057,57,2023,6,15,5,20,0,DR_DRINK,1,2,0,0,1
50220,5121,121,2023,4,21,6,23,0,DR_DRINK,1,6,0,0,1
50221,5143,143,2023,4,22,7,12,0,DR_DRINK,1,3,0,1,0
50222,5087,87,2023,5,26,6,19,0,DR_DRINK,1,2,0,0,0
50223,5025,25,2023,6,4,1,0,0,DR_DRINK,1,1,0,1,1
50224,5133,133,2023,6,19,2,12,1,DR_DRINK,1,2,1,0,0
50225,5031,31,2023,6,22,5,9,0,DR_DRINK,1,1,0,0,0
50226,5145,145,2023,4,23,1,10,0,DR_DRINK,1,2,0,1,0
50227,5051,51,2023,6,24,7,5,1,DR_DRINK,1,2,1,1,1
50228,5019,19,2023,5,25,5,13,0,DR_DRINK,2,4,0,0,0
50229,5119,119,2023,6,3,7,0,0,DR_DRINK,2,4,0,1,1
50230,5119,119,2023,6,19,2,0,0,DR_DRINK,1,1,0,0,1
50231,5091,91,2023,6,6,3,9,0,DR_DRINK,1,1,0,0,0
50232,5035,35,2023,5,23,3,8,0,DR_DRINK,1,3,0,0,0
50233,5095,95,2023,6,16,6,17,0,DR_DRINK,2,2,0,0,0
50234,5115,115,2023,6,19,2,12,0,DR_DRINK,3,6,0,0,0
50235,5011,11,2023,6,20,3,13,0,DR_DRINK,1,1,0,0,0
50236,5073,73,2023,6,24,7,19,0,DR_DRINK,1,2,0,1,0
50237,5145,145,2023,5,17,4,18,1,DR_DRINK,1,1,1,0,0
50238,5043,43,2023,6,24,7,21,1,DR_DRINK,1,3,1,1,1
50239,5029,29,2023,7,2,1,1,1,DR_DRINK,1,2,1,1,1
50240,5121,121,2023,6,28,4,5,0,DR_DRINK,1,2,0,0,1
50241,5145,145,2023,6,19,2,12,0,DR_DRINK,1,2,0,0,0
50242,5119,119,2023,6,19,2,20,0,DR_DRINK,1,1,0,0,1
50243,5103,103,2023,7,4,3,11,0,DR_DRINK,1,3,0,0,0
50244,5145,145,2023,4,30,1,21,1,DR_DRINK,2,3,1,1,1
50245,5119,119,2023,4,30,1,22,0,DR_DRINK,1,1,0,1,1
50246,5015,15,2023,7,5,4,9,0,DR_DRINK,3,7,0,0,0
50247,5113,113,2023,7,7,6,18,1,DR_DRINK,1,1,1,0,0
50248,5081,81,2023,6,28,4,16,0,DR_DRINK,3,3,0,0,0
50249,5035,35,2023,5,17,4,12,0,DR_DRINK,1,3,0,0,0
50250,5035,35,2023,5,29,2,16,0,DR_DRINK,1,3,0,0,0
50251,5035,35,2023,6,7,4,11,0,DR_DRINK,1,3,0,0,0
50252,5119,119,2023,7,4,3,16,0,DR_DRINK,1,2,0,0,0
50253,5119,119,2023,7,2,1,20,1,DR_DRINK,1,2,1,1,1
50254,5045,45,2023,6,24,7,22,1,DR_DRINK,1,5,1,1,1
50255,5039,39,2023,7,1,7,18,1,DR_DRINK,1,1,1,1,0
50256,5057,57,2023,7,10,2,14,0,DR_DRINK,1,1,0,0,0
50257,5125,125,2023,7,7,6,2,0,DR_DRINK,1,2,0,0,1
50258,5027,27,2023,7,9,1,0,1,DR_DRINK,1,1,1,1,1
50259,5007,7,2023,6,9,6,15,0,DR_DRINK,1,1,0,0,0
50260,5005,5,2023,6,27,3,10,1,DR_DRINK,1,2,1,0,0
50261,5099,99,2023,7,7,6,16,0,DR_DRINK,1,1,0,0,0
50262,5001,1,2023,7,8,7,12,0,DR_DRINK,1,4,0,1,0
50263,5059,59,2023,7,8,7,17,0,DR_DRINK,1,2,0,1,0
50264,5085,85,2023,6,30,6,16,0,DR_DRINK,1,1,0,0,0
50265,5039,39,2023,5,2,3,13,0,DR_DRINK,1,2,0,0,0
50266,5119,119,2023,4,20,5,23,0,DR_DRINK,1,2,0,0,1
50267,5129,129,2023,7,10,2,14,0,DR_DRINK,1,1,0,0,0
50268,5143,143,2023,7,15,7,10,0,DR_DRINK,1,1,0,1,0
50269,5045,45,2023,7,13,5,7,1,DR_DRINK,1,4,1,0,0
50270,5015,15,2023,7,22,7,12,0,DR_DRINK,1,2,0,1,0
50271,5087,87,2023,7,22,7,21,0,DR_DRINK,3,6,0,1,1
50272,5125,125,2023,6,29,5,20,1,DR_DRINK,1,2,1,0,1
50273,5115,115,2023,7,16,1,10,0,DR_DRINK,1,1,0,1,0
50274,5129,129,2023,7,19,4,6,0,DR_DRINK,1,1,0,0,0
50275,5053,53,2023,7,19,4,5,0,DR_DRINK,1,2,0,0,1
50276,5097,97,2023,7,19,4,17,0,DR_DRINK,1,1,0,0,0
50277,5109,109,2023,7,22,7,18,0,DR_DRINK,1,3,0,1,0
50278,5059,59,2023,7,23,1,7,0,DR_DRINK,1,4,0,1,0
50279,5083,83,2023,6,1,5,9,0,DR_DRINK,1,3,0,0,0
50280,5043,43,2023,7,26,4,21,1,DR_DRINK,1,1,1,0,1
50281,5115,115,2023,7,27,5,10,0,DR_DRINK,1,3,0,0,0
50282,5119,119,2023,7,20,5,17,1,DR_DRINK,1,3,1,0,0
50283,5125,125,2023,7,27,5,6,0,DR_DRINK,1,1,0,0,0
50284,5109,109,2023,7,17,2,11,0,DR_DRINK,1,3,0,0,0
50285,5119,119,2023,7,29,7,5,0,DR_DRINK,1,2,0,1,1
50286,5143,143,2023,7,1,7,21,0,DR_DRINK,1,1,0,1,1
50287,5045,45,2023,7,23,1,14,1,DR_DRINK,1,1,1,1,0
50288,5085,85,2023,7,31,2,16,0,DR_DRINK,1,1,0,0,0
50289,5055,55,2023,7,29,7,19,0,DR_DRINK,1,1,0,1,0
50290,5093,93,2023,6,4,1,4,0,DR_DRINK,1,1,0,1,1
50291,5063,63,2023,6,14,4,16,0,DR_DRINK,1,2,0,0,0
50292,5131,131,2023,6,6,3,18,0,DR_DRINK,1,3,0,0,0
50293,5083,83,2023,7,5,4,14,0,DR_DRINK,1,1,0,0,0
50294,5145,145,2023,6,18,1,14,0,DR_DRINK,1,1,0,1,0
50295,5033,33,2023,8,2,4,12,0,DR_DRINK,1,2,0,0,0
50296,5143,143,2023,7,25,3,21,0,DR_DRINK,2,1,0,0,1
50297,5119,119,2023,6,18,1,22,0,DR_DRINK,1,1,0,1,1
50298,5115,115,2023,8,6,1,14,0,DR_DRINK,2,3,0,1,0
50299,5035,35,2023,7,31,2,21,0,DR_DRINK,1,1,0,0,1
50300,5089,89,2023,7,19,4,9,0,DR_DRINK,1,2,0,0,0
50301,5119,119,2023,8,1,3,3,0,DR_DRINK,1,1,0,0,1
50302,5143,143,2023,8,5,7,1,1,DR_DRINK,1,1,1,1,1
50303,5055,55,2023,8,4,6,10,0,DR_DRINK,1,1,0,0,0
50304,5145,145,2023,8,5,7,2,0,DR_DRINK,1,1,0,1,1
50305,5063,63,2023,8,7,2,19,0,DR_DRINK,1,1,0,0,0
50306,5035,35,2023,7,24,2,1,0,DR_DRINK,1,5,0,0,1
